borough,category_name,grad_percent,advanced_regents_grads_percent,dropout_count,dropout_percent,cohort_year,year,cohort_name,grade,academic_year_id,attendance_percent,chronically_absent_count,regents_exam,total_tested,mean_score,number_scoring_below_60,percent_scoring_below_60,number_scoring_above_80,percent_scoring_above_80
Manhattan,Hispanic,74.3,16.5,1028,14.3,2013,2018,5 year June,10,2018-19,86.4,3016,Common Core Algebra,21,60.1,12,57.1,0,0.0
Manhattan,Hispanic,75.0,15.0,998,13.7,2012,2017,5 year June,9,2017-18,87.6,2457,Common Core Algebra,34,67.0,8,23.5,2,5.9
Manhattan,Hispanic,83.1,36.2,862,12.0,2017,2023,6 year June,10,2023-24,83.3,3634,Common Core Algebra,33,57.6,24,72.7,1,3.0
Manhattan,Hispanic,81.6,29.4,898,12.3,2016,2022,6 year June,10,2022-23,83.6,3512,Common Core Algebra,27,60.9,14,51.9,1,3.7
Manhattan,Hispanic,80.7,18.0,889,12.4,2015,2021,6 year June,10,2021-22,81.4,3855,Common Core English,14,62.6,6,42.9,3,21.4
Manhattan,Hispanic,78.5,17.0,1110,15.1,2014,2020,6 year June,10,2020-21,80.0,3512,Common Core Algebra,26,64.3,11,42.3,0,0.0
Manhattan,Hispanic,77.1,15.9,1175,16.3,2013,2019,6 year June,10,2019-20,86.2,2926,Common Core Algebra,70,69.1,19,27.1,4,5.7
Manhattan,Hispanic,77.5,14.5,1129,15.5,2012,2018,6 year June,10,2018-19,86.4,3016,Common Core Algebra,21,60.1,12,57.1,0,0.0
Manhattan,White,93.5,48.1,35,1.6,2019,2023,4 year August,10,2023-24,92.0,437,Common Core Geometry,9,78.2,1,11.1,5,55.6
Manhattan,White,91.1,55.3,38,1.7,2018,2022,4 year August,10,2022-23,92.2,455,Common Core English,7,79.4,1,14.3,4,57.1
Manhattan,White,91.7,52.5,33,1.5,2017,2021,4 year August,10,2021-22,91.8,493,Common Core English,7,89.1,0,0.0,6,85.7
Manhattan,White,91.0,48.2,47,2.3,2016,2020,4 year August,10,2020-21,92.5,392,Common Core English,6,82.5,0,0.0,4,66.7
Manhattan,White,88.6,43.1,42,2.0,2015,2019,4 year August,10,2019-20,94.1,340,Common Core Algebra2,7,65.9,2,28.6,1,14.3
Manhattan,White,88.5,40.5,49,2.5,2014,2018,4 year August,10,2018-19,94.1,308,Common Core Geometry,6,65.5,2,33.3,1,16.7
Manhattan,White,85.7,43.9,68,3.7,2013,2017,4 year August,9,2017-18,93.4,162,Common Core Algebra,8,81.3,1,12.5,7,87.5
Manhattan,White,86.8,42.6,44,2.3,2012,2016,4 year August,9,2016-17,94.1,109,Common Core Algebra,6,69.0,2,33.3,1,16.7
Manhattan,White,92.3,48.4,36,1.6,2019,2023,4 year June,10,2023-24,92.0,437,Common Core Geometry,9,78.2,1,11.1,5,55.6
Manhattan,White,90.0,55.5,38,1.7,2018,2022,4 year June,10,2022-23,92.2,455,Common Core English,7,79.4,1,14.3,4,57.1
Manhattan,White,90.3,53.2,33,1.5,2017,2021,4 year June,10,2021-22,91.8,493,Common Core English,7,89.1,0,0.0,6,85.7
Manhattan,White,90.5,48.4,48,2.3,2016,2020,4 year June,10,2020-21,92.5,392,Common Core English,6,82.5,0,0.0,4,66.7
Manhattan,White,87.5,43.5,42,2.0,2015,2019,4 year June,10,2019-20,94.1,340,Common Core Algebra2,7,65.9,2,28.6,1,14.3
Manhattan,White,87.0,41.1,49,2.5,2014,2018,4 year June,10,2018-19,94.1,308,Common Core Geometry,6,65.5,2,33.3,1,16.7
Manhattan,White,84.5,44.3,68,3.7,2013,2017,4 year June,9,2017-18,93.4,162,Common Core Algebra,8,81.3,1,12.5,7,87.5
Manhattan,White,85.3,43.2,44,2.3,2012,2016,4 year June,9,2016-17,94.1,109,Common Core Algebra,6,69.0,2,33.3,1,16.7
Manhattan,White,92.9,54.6,55,2.5,2018,2023,5 year August,10,2023-24,92.0,437,Common Core Geometry,9,78.2,1,11.1,5,55.6
Manhattan,White,93.4,52.2,59,2.7,2017,2022,5 year August,10,2022-23,92.2,455,Common Core English,7,79.4,1,14.3,4,57.1
Manhattan,White,92.9,47.0,60,2.9,2016,2021,5 year August,10,2021-22,91.8,493,Common Core English,7,89.1,0,0.0,6,85.7
Manhattan,White,90.7,42.1,62,3.0,2015,2020,5 year August,10,2020-21,92.5,392,Common Core English,6,82.5,0,0.0,4,66.7
Manhattan,White,90.1,39.7,67,3.5,2014,2019,5 year August,10,2019-20,94.1,340,Common Core Algebra2,7,65.9,2,28.6,1,14.3
Manhattan,White,87.3,42.9,95,5.1,2013,2018,5 year August,10,2018-19,94.1,308,Common Core Geometry,6,65.5,2,33.3,1,16.7
Manhattan,White,88.0,41.6,73,3.8,2012,2017,5 year August,9,2017-18,93.4,162,Common Core Algebra,8,81.3,1,12.5,7,87.5
Manhattan,White,92.8,54.6,55,2.5,2018,2023,5 year June,10,2023-24,92.0,437,Common Core Geometry,9,78.2,1,11.1,5,55.6
Manhattan,White,93.3,52.3,59,2.7,2017,2022,5 year June,10,2022-23,92.2,455,Common Core English,7,79.4,1,14.3,4,57.1
Manhattan,White,92.8,47.0,60,2.9,2016,2021,5 year June,10,2021-22,91.8,493,Common Core English,7,89.1,0,0.0,6,85.7
Manhattan,White,90.6,42.1,63,3.1,2015,2020,5 year June,10,2020-21,92.5,392,Common Core English,6,82.5,0,0.0,4,66.7
Manhattan,White,90.0,39.8,67,3.5,2014,2019,5 year June,10,2019-20,94.1,340,Common Core Algebra2,7,65.9,2,28.6,1,14.3
Manhattan,White,87.0,43.0,95,5.1,2013,2018,5 year June,10,2018-19,94.1,308,Common Core Geometry,6,65.5,2,33.3,1,16.7
Manhattan,White,87.7,41.7,73,3.8,2012,2017,5 year June,9,2017-18,93.4,162,Common Core Algebra,8,81.3,1,12.5,7,87.5
Manhattan,White,93.8,52.0,66,3.0,2017,2023,6 year June,10,2023-24,92.0,437,Common Core Geometry,9,78.2,1,11.1,5,55.6
Manhattan,White,93.5,47.0,70,3.4,2016,2022,6 year June,10,2022-23,92.2,455,Common Core English,7,79.4,1,14.3,4,57.1
Manhattan,White,91.8,41.8,69,3.4,2015,2021,6 year June,10,2021-22,91.8,493,Common Core English,7,89.1,0,0.0,6,85.7
Manhattan,White,90.8,39.5,72,3.7,2014,2020,6 year June,10,2020-21,92.5,392,Common Core English,6,82.5,0,0.0,4,66.7
Manhattan,White,88.3,42.6,104,5.6,2013,2019,6 year June,10,2019-20,94.1,340,Common Core Algebra2,7,65.9,2,28.6,1,14.3
Manhattan,White,88.5,41.2,86,4.5,2012,2018,6 year June,10,2018-19,94.1,308,Common Core Geometry,6,65.5,2,33.3,1,16.7
Queens,Asian,92.0,52.1,138,2.7,2019,2023,4 year August,10,2023-24,92.3,1144,Common Core Algebra,12,75.3,2,16.7,5,41.7
Queens,Asian,91.6,60.3,176,3.3,2018,2022,4 year August,10,2022-23,92.5,1119,Common Core Algebra,26,75.5,3,11.5,7,26.9
Queens,Asian,90.4,66.0,208,3.8,2017,2021,4 year August,10,2021-22,91.0,1303,Common Core English,6,93.3,0,0.0,6,100.0
Queens,Asian,88.8,61.6,235,4.4,2016,2020,4 year August,10,2020-21,92.3,980,Common Core Algebra,23,66.9,9,39.1,7,30.4
Queens,Asian,87.5,47.0,236,4.4,2015,2019,4 year August,10,2019-20,93.3,996,Common Core Algebra,23,64.0,13,56.5,2,8.7
Queens,Asian,86.9,49.0,237,4.1,2014,2018,4 year August,10,2018-19,92.6,1026,Common Core Algebra,31,63.5,15,48.4,5,16.1
Queens,Asian,86.8,46.9,226,4.2,2013,2017,4 year August,9,2017-18,92.5,961,Common Core Algebra,39,73.8,7,17.9,11,28.2
Queens,Asian,84.6,44.9,280,5.3,2012,2016,4 year August,9,2016-17,93.2,845,Common Core Algebra,29,73.4,10,34.5,13,44.8
Queens,Asian,89.8,53.2,140,2.7,2019,2023,4 year June,10,2023-24,92.3,1144,Common Core Algebra,12,75.3,2,16.7,5,41.7
Queens,Asian,89.4,61.4,178,3.3,2018,2022,4 year June,10,2022-23,92.5,1119,Common Core Algebra,26,75.5,3,11.5,7,26.9
Queens,Asian,88.3,65.9,209,3.8,2017,2021,4 year June,10,2021-22,91.0,1303,Common Core English,6,93.3,0,0.0,6,100.0
Queens,Asian,86.9,62.7,235,4.4,2016,2020,4 year June,10,2020-21,92.3,980,Common Core Algebra,23,66.9,9,39.1,7,30.4
Queens,Asian,84.4,48.5,238,4.4,2015,2019,4 year June,10,2019-20,93.3,996,Common Core Algebra,23,64.0,13,56.5,2,8.7
Queens,Asian,84.0,50.4,237,4.1,2014,2018,4 year June,10,2018-19,92.6,1026,Common Core Algebra,31,63.5,15,48.4,5,16.1
Queens,Asian,84.4,48.0,226,4.2,2013,2017,4 year June,9,2017-18,92.5,961,Common Core Algebra,39,73.8,7,17.9,11,28.2
Queens,Asian,82.4,45.9,280,5.3,2012,2016,4 year June,9,2016-17,93.2,845,Common Core Algebra,29,73.4,10,34.5,13,44.8
Queens,Asian,92.7,59.8,243,4.5,2018,2023,5 year August,10,2023-24,92.3,1144,Common Core Algebra,12,75.3,2,16.7,5,41.7
Queens,Asian,92.0,65.0,254,4.7,2017,2022,5 year August,10,2022-23,92.5,1119,Common Core Algebra,26,75.5,3,11.5,7,26.9
Queens,Asian,91.2,60.4,284,5.4,2016,2021,5 year August,10,2021-22,91.0,1303,Common Core English,6,93.3,0,0.0,6,100.0
Queens,Asian,91.0,45.5,286,5.3,2015,2020,5 year August,10,2020-21,92.3,980,Common Core Algebra,23,66.9,9,39.1,7,30.4
Queens,Asian,89.6,47.9,393,6.9,2014,2019,5 year August,10,2019-20,93.3,996,Common Core Algebra,23,64.0,13,56.5,2,8.7
Queens,Asian,88.1,44.9,327,6.1,2013,2018,5 year August,10,2018-19,92.6,1026,Common Core Algebra,31,63.5,15,48.4,5,16.1
Queens,Asian,87.9,43.4,363,6.9,2012,2017,5 year August,9,2017-18,92.5,961,Common Core Algebra,39,73.8,7,17.9,11,28.2
Queens,Asian,92.6,59.9,246,4.6,2018,2023,5 year June,10,2023-24,92.3,1144,Common Core Algebra,12,75.3,2,16.7,5,41.7
Queens,Asian,91.8,65.2,258,4.8,2017,2022,5 year June,10,2022-23,92.5,1119,Common Core Algebra,26,75.5,3,11.5,7,26.9
Queens,Asian,90.9,60.5,287,5.4,2016,2021,5 year June,10,2021-22,91.0,1303,Common Core English,6,93.3,0,0.0,6,100.0
Queens,Asian,90.6,45.7,294,5.4,2015,2020,5 year June,10,2020-21,92.3,980,Common Core Algebra,23,66.9,9,39.1,7,30.4
Queens,Asian,89.3,48.0,404,7.0,2014,2019,5 year June,10,2019-20,93.3,996,Common Core Algebra,23,64.0,13,56.5,2,8.7
Queens,Asian,87.7,45.1,328,6.2,2013,2018,5 year June,10,2018-19,92.6,1026,Common Core Algebra,31,63.5,15,48.4,5,16.1
Queens,Asian,87.4,43.6,364,6.9,2012,2017,5 year June,9,2017-18,92.5,961,Common Core Algebra,39,73.8,7,17.9,11,28.2
